"Data 
wyliczenia","Stawka","Wartość 
obrotów 
(w mln PLN)","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15"
2022-04-08,0.0425,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-11,0.0415,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-12,0.0414,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-13,0.041,3370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-14,0.0417,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-15,0.0425,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-19,0.0408,2980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-20,0.0432,2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-21,0.042,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-22,0.041,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-25,0.0412,3410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-26,0.0438,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-27,0.0433,2820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-28,0.0425,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-02,0.0447,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,0.0457,2567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-05,0.0446,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-06,0.0488,4805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-09,0.0489,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-10,0.0487,2805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-11,0.0484,3570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-12,0.0483,4240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-13,0.0491,5915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-16,0.0489,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-17,0.0486,2940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-18,0.0493,2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-19,0.0488,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-20,0.0491,4770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-23,0.049,2890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-24,0.0493,5920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-25,0.0513,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-26,0.0524,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-27,0.0494,5490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-30,0.0526,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-31,0.0546,885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-01,0.0555,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-02,0.0567,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-03,0.0528,4385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-06,0.0523,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-07,0.0508,3358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-08,0.0512,2850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-09,0.0561,2480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-10,0.0567,3944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-13,0.0561,4270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-14,0.0563,2610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-15,0.057,1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-17,0.0562,4605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-20,0.0569,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21,0.056,1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-22,0.0561,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-23,0.0557,2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-24,0.0566,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-27,0.0568,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-28,0.0561,2299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-29,0.0594,1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-30,0.0621,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-01,0.0622,4580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-04,0.0613,2595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-05,0.062,2705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-06,0.0622,2505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-07,0.0634,3175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-08,0.0643,5230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-11,0.0613,5255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-12,0.0616,6690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-13,0.0616,3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-14,0.0625,4670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-15,0.0622,5010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-18,0.0621,3050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-19,0.0616,5325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-20,0.0617,5290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-21,0.0613,6310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-22,0.0626,4230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-25,0.0652,5435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-26,0.0632,3470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-27,0.0634,4770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-28,0.0634,4880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-29,0.0669,977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-01,0.067,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02,0.0669,3540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-03,0.066,5530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-04,0.0655,7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-05,0.0637,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-08,0.0626,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09,0.0622,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-10,0.0631,3835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-11,0.0628,4225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-12,0.0637,4345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-16,0.0647,4225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-17,0.0652,4985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-18,0.065,3744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-19,0.0635,9014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-22,0.0624,7290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-23,0.0621,8370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-24,0.0613,7840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25,0.0612,6115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26,0.0617,3750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-29,0.0616,6115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30,0.0662,4650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-31,0.0667,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01,0.0663,3365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02,0.0664,3580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05,0.0657,4770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06,0.0656,5290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07,0.0655,3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08,0.0656,6960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09,0.0653,5500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-12,0.0642,5315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-13,0.0635,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-14,0.0645,1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-15,0.0656,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-16,0.0663,3310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-19,0.0669,7655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-20,0.0661,9920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-21,0.065,6860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-22,0.0648,7670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-23,0.0639,1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-26,0.0641,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-27,0.0636,5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-28,0.064,2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-29,0.0676,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-03,0.0677,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-04,0.0672,4785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05,0.0668,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-06,0.0659,5440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-07,0.0653,3095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-10,0.0654,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11,0.0657,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-12,0.0645,3644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13,0.0652,3135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14,0.0653,2920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17,0.0654,4205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-18,0.0638,2805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-19,0.0644,3645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-20,0.0635,4245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-21,0.0638,5590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-24,0.0631,3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-25,0.0633,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-26,0.0631,2870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-27,0.0632,4495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-31,0.0694,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-02,0.0675,1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-03,0.0678,2980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-04,0.0676,3910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-07,0.0682,3190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-08,0.0679,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-09,0.0685,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-10,0.0659,5350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14,0.0649,1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-15,0.0641,3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-16,0.064,3530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-17,0.0633,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-18,0.0632,2730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-21,0.0635,2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-22,0.0632,3825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-23,0.0632,4349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-24,0.0632,2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-25,0.0634,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-28,0.0633,1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-29,0.0679,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30,0.0692,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01,0.0665,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02,0.0662,5255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05,0.0649,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06,0.0654,2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07,0.0657,2745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08,0.0656,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09,0.0641,1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12,0.0639,2175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-13,0.0638,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-14,0.0646,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-15,0.064,1590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-16,0.0639,1675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-19,0.0633,2220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-20,0.0646,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-21,0.0636,3395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-22,0.0634,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-23,0.0637,1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-27,0.063,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-28,0.0634,3350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-29,0.0626,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30,0.0695,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-02,0.0641,2340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-03,0.0652,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04,0.0651,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-05,0.0641,4835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-09,0.064,1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-10,0.0658,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-11,0.0643,2880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-12,0.0642,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-13,0.0648,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-16,0.0639,2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-17,0.0637,2980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-18,0.0668,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-19,0.0639,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-20,0.0636,2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-23,0.064,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-24,0.064,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-25,0.0672,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-26,0.0648,3240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-27,0.0638,4610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-30,0.0681,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-31,0.068,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-01,0.0655,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-02,0.066,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-03,0.0651,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-06,0.0652,5030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-07,0.065,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-08,0.065,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-09,0.0649,2935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-10,0.0653,2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-13,0.0646,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-14,0.0647,2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-15,0.0657,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-16,0.0643,2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-17,0.0642,4099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-20,0.0642,6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-21,0.0641,2770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-22,0.0639,5323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-23,0.0634,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-24,0.0633,1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-27,0.0655,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-28,0.0687,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-01,0.066,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-02,0.0646,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-03,0.0641,2695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-06,0.0648,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-07,0.066,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-08,0.0654,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-09,0.066,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-10,0.0643,2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-13,0.0646,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-14,0.0636,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-15,0.066,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-16,0.0648,2830.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-17,0.0634,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-20,0.0637,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-21,0.0637,4530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-22,0.0632,5095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-23,0.0633,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-24,0.0636,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-27,0.0633,3905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-28,0.064,4245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-29,0.0654,3540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-30,0.0684,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-03-31,0.0685,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-03,0.065,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-04,0.0647,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-05,0.0667,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-06,0.0679,2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-07,0.0657,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-11,0.0641,3130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-12,0.0649,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-13,0.0647,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-14,0.065,2590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-17,0.0653,3190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-18,0.0645,5665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-19,0.0655,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-20,0.0655,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-21,0.0659,4739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-24,0.0644,4240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-25,0.0657,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-26,0.0649,5920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-27,0.0642,3753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-28,0.0685,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-02,0.0648,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-04,0.0673,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-05,0.0667,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-08,0.0673,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-09,0.0677,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-10,0.068,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-05-11,0.0682,1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
